mal_id,title,start_year,source,main_genre,episodes,members,started,audience_quartile,conversion_to_start,completion_rate,favorites_rate,ep3_retention,score_combined,segment,title_type
41103,Koi to Yobu ni wa Kimochi Warui,2021,Web manga,Comedy,12,254883,186540,Q4 крупные,0.7318,0.5465,0.0068,0.8764,0.7408,Флагманы,Дебют
55996,Koi wa Futago de Warikirenai,2024,Light novel,Comedy,12,68052,43308,Q2,0.6362,0.3749,0.0032,0.7769,0.3424,Остальные,Дебют
48643,Koi wa Sekai Seifuku no Ato de,2022,Manga,Action,12,267569,193995,Q4 крупные,0.7249,0.5108,0.004,0.8521,0.597,Надёжный просмотр,Дебют
39388,Koisuru Asteroid,2020,4-koma manga,Slice of Life,12,95189,61357,Q3,0.6445,0.4074,0.0035,0.8052,0.399,Остальные,Дебют
40893,Komatta Jiisan,2020,Manga,Comedy,13,5302,3701,Q1 малые,0.698,0.4992,0.0013,0.8959,0.4323,Остальные,Дебют
48926,"Komi-san wa, Comyushou desu.",2021,Manga,Comedy,12,977740,800060,Q4 крупные,0.8181,0.6284,0.0125,0.9002,0.8986,Флагманы,Дебют
50631,"Komi-san wa, Comyushou desu. 2nd Season",2022,Manga,Comedy,12,537649,420490,Q4 крупные,0.782,0.6381,0.0074,0.9241,0.8356,Флагманы,Продолжение
48742,"Kono Healer, Mendokusai",2022,Web manga,Adventure,12,67805,47936,Q2,0.7068,0.3578,0.0026,0.6954,0.3694,Остальные,Дебют
59361,Kono Kaisha ni Suki na Hito ga Imasu,2025,Manga,Comedy,12,117900,69891,Q3,0.5923,0.3496,0.0042,0.7767,0.3294,Остальные,Дебют
54835,Kono Sekai wa Fukanzen Sugiru,2024,Web manga,Adventure,13,51181,37661,Q2,0.7355,0.3875,0.0013,0.7436,0.379,Остальные,Дебют
51958,Kono Subarashii Sekai ni Bakuen wo!,2023,Light novel,Comedy,12,373619,265164,Q4 крупные,0.7097,0.5035,0.0053,0.8498,0.6458,Остальные,Дебют
49458,Kono Subarashii Sekai ni Shukufuku wo! 3,2024,Light novel,Adventure,11,513867,330565,Q4 крупные,0.6431,0.518,0.0107,0.9115,0.6727,Нишевые любимчики,Продолжение
52934,"Konyaku Haki sareta Reijou wo Hirotta Ore ga, Ikenai Koto wo Oshiekomu",2023,Light novel,Comedy,12,130862,94196,Q3,0.7194,0.4898,0.0041,0.8265,0.5858,Остальные,Дебют
52173,Koori Zokusei Danshi to Cool na Douryou Joshi,2023,Web manga,Comedy,12,246908,178483,Q4 крупные,0.7227,0.4906,0.0052,0.8213,0.6467,Остальные,Дебют
44516,Koroshi Ai,2022,Manga,Action,12,190658,126160,Q3,0.6616,0.4388,0.0053,0.8267,0.5453,Остальные,Дебют
56907,Koujo Denka no Kateikyoushi,2025,Light novel,Fantasy,12,42421,30842,Q2,0.7216,0.3474,0.0015,0.8265,0.3379,Остальные,Дебют
50590,Koukyuu no Karasu,2022,Light novel,Fantasy,13,116713,74429,Q3,0.6373,0.4384,0.0069,0.8363,0.5598,Нишевые любимчики,Дебют
60083,Kowloon Generic Romance,2025,Manga,Mystery,13,136761,84526,Q3,0.6174,0.3147,0.0036,0.7554,0.3006,Остальные,Дебют
51815,Kubo-san wa Mob wo Yurusanai,2023,Manga,Comedy,12,241202,164480,Q3,0.6817,0.4669,0.007,0.8508,0.6434,Нишевые любимчики,Дебют
40974,Kuma Kuma Kuma Bear,2020,Light novel,Adventure,12,182054,143736,Q3,0.7893,0.6471,0.0057,0.8915,0.7993,Надёжный просмотр,Дебют
45486,Kuma Kuma Kuma Bear Punch!,2023,Light novel,Adventure,12,91477,60685,Q3,0.6633,0.5394,0.0049,0.8988,0.6019,Остальные,Продолжение
49776,Kumichou Musume to Sewagakari,2022,Web manga,Slice of Life,12,252749,187802,Q4 крупные,0.7428,0.5293,0.0047,0.8709,0.6576,Надёжный просмотр,Дебют
37984,"Kumo desu ga, Nani ka?",2021,Light novel,Action,24,491279,410290,Q4 крупные,0.8351,0.6479,0.0095,0.9158,0.8952,Флагманы,Дебют
50338,Kunoichi Tsubaki no Mune no Uchi,2022,Manga,Action,13,65688,43654,Q2,0.6645,0.4265,0.0041,0.7884,0.4799,Остальные,Дебют
51064,Kuro no Shoukanshi,2022,Light novel,Action,12,279031,241721,Q4 крупные,0.8662,0.7223,0.0041,0.929,0.7956,Надёжный просмотр,Дебют
58853,Kuroiwa Medaka ni Watashi no Kawaii ga Tsuujinai,2025,Manga,Comedy,12,110672,78602,Q3,0.7102,0.4498,0.0037,0.8016,0.5226,Остальные,Дебют
55855,Kuroshitsuji: Kishuku Gakkou-hen,2024,Manga,Action,11,103041,60746,Q3,0.5892,0.4557,0.0072,0.8766,0.5244,Нишевые любимчики,Продолжение
59228,Kuroshitsuji: Midori no Majo-hen,2025,Manga,Action,13,62524,34458,Q2,0.5508,0.3814,0.0078,0.881,0.446,Нишевые любимчики,Продолжение
54492,Kusuriya no Hitorigoto,2023,Light novel,Drama,24,723707,585424,Q4 крупные,0.8086,0.6377,0.0325,0.9371,0.9195,Флагманы,Дебют
58514,Kusuriya no Hitorigoto 2nd Season,2025,Light novel,Drama,24,399935,305777,Q4 крупные,0.7638,0.4691,0.0147,0.8986,0.7772,Флагманы,Продолжение
39531,Kuutei Dragons,2020,Manga,Adventure,12,50765,28986,Q2,0.5709,0.4152,0.0022,0.8001,0.2531,Остальные,Дебют
39017,Kyokou Suiri,2020,Manga,Mystery,12,520853,374399,Q4 крупные,0.7188,0.5338,0.0028,0.8886,0.5265,Надёжный просмотр,Дебют
44204,Kyokou Suiri Season 2,2023,Manga,Mystery,12,181091,97671,Q3,0.5393,0.3996,0.0033,0.8661,0.2791,Остальные,Продолжение
48466,Kyoukai Senki,2021,Original,Action,13,35809,24279,Q2,0.678,0.3747,0.0038,0.7803,0.4363,Остальные,Дебют
50678,Kyoukai Senki Part 2,2022,Original,Action,12,15708,11038,Q1 малые,0.7027,0.5041,0.0048,0.8836,0.6128,Остальные,Продолжение
54617,Kyuujitsu no Warumono-san,2024,Web manga,Fantasy,12,100988,63221,Q3,0.6258,0.3439,0.0054,0.7609,0.4251,Остальные,Дебют
41833,Kyuuketsuki Sugu Shinu,2021,Manga,Comedy,12,99735,65459,Q3,0.6562,0.4237,0.0064,0.7968,0.5634,Нишевые любимчики,Дебют
50287,Kyuuketsuki Sugu Shinu 2,2023,Manga,Comedy,12,37770,23633,Q2,0.6256,0.4789,0.0034,0.8801,0.4263,Остальные,Продолжение
44276,Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara,2021,Light novel,Action,12,270513,211064,Q4 крупные,0.7801,0.5813,0.0043,0.8913,0.6994,Надёжный просмотр,Дебют
37587,Lapis Re:LiGHTs,2020,Mixed media,Fantasy,12,50423,30886,Q2,0.6125,0.3845,0.0028,0.7977,0.2976,Остальные,Дебют
56038,Lazarus,2025,Original,Action,13,223585,119583,Q3,0.5346,0.2863,0.0067,0.7694,0.346,Нишевые любимчики,Дебют
48239,Leadale no Daichi nite,2022,Light novel,Adventure,12,182215,148914,Q3,0.8172,0.657,0.0053,0.9129,0.8056,Надёжный просмотр,Дебют
51764,Level 1 dakedo Unique Skill de Saikyou desu,2023,Light novel,Adventure,12,148042,124532,Q3,0.841,0.6471,0.0023,0.8987,0.6506,Надёжный просмотр,Дебют
48633,Liar Liar,2023,Light novel,Suspense,12,171695,122163,Q3,0.7115,0.4423,0.0041,0.8473,0.5368,Остальные,Дебют
40165,Listeners,2020,Original,Action,12,66665,43837,Q2,0.6576,0.2921,0.0008,0.6831,0.2249,Остальные,Дебют
41109,Log Horizon: Entaku Houkai,2021,Light novel,Action,12,262308,165088,Q3,0.6292,0.4586,0.0025,0.8595,0.3624,Остальные,Продолжение
56352,"Loop 7-kaime no Akuyaku Reijou wa, Moto Tekikoku de Jiyuu Kimama na Hanayome Seikatsu wo Mankitsu suru",2024,Light novel,Romance,12,213359,173283,Q4 крупные,0.8118,0.6448,0.0081,0.922,0.8683,Флагманы,Дебют
49556,Love All Play,2022,Novel,Sports,24,43128,27378,Q2,0.6348,0.3089,0.0063,0.7932,0.4399,Нишевые любимчики,Дебют
40879,Love Live! Nijigasaki Gakuen School Idol Doukoukai,2020,Other,Slice of Life,13,84093,54717,Q2,0.6506,0.4804,0.0133,0.8944,0.6706,Нишевые любимчики,Дебют
48916,Love Live! Nijigasaki Gakuen School Idol Doukoukai 2nd Season,2022,Other,Slice of Life,13,43071,27067,Q2,0.6283,0.4841,0.0104,0.9049,0.6303,Нишевые любимчики,Продолжение
41169,Love Live! Superstar!!,2021,Other,Slice of Life,12,76995,46622,Q2,0.6054,0.4546,0.0148,0.8921,0.5976,Нишевые любимчики,Дебют
50203,Love Live! Superstar!! 2nd Season,2022,Other,Slice of Life,12,37676,24842,Q2,0.6593,0.5294,0.0083,0.9224,0.6806,Нишевые любимчики,Продолжение
53287,Love Live! Superstar!! 3rd Season,2024,Other,Slice of Life,12,20762,11306,Q1 малые,0.5445,0.4177,0.007,0.8827,0.4581,Нишевые любимчики,Продолжение
49040,Lupin III: Part 6,2021,Manga,Action,24,24843,12174,Q1 малые,0.4899,0.3006,0.0057,0.8416,0.3037,Нишевые любимчики,Дебют
51458,Lv1 Maou to One Room Yuusha,2023,Web manga,Comedy,12,90989,67385,Q3,0.7403,0.5284,0.0024,0.8405,0.5244,Надёжный просмотр,Дебют
56923,Lv2 kara Cheat datta Motoyuusha Kouho no Mattari Isekai Life,2024,Light novel,Adventure,12,226977,194828,Q4 крупные,0.8582,0.6791,0.0043,0.9198,0.7947,Надёжный просмотр,Дебют
50709,Lycoris Recoil,2022,Original,Action,13,569135,425689,Q4 крупные,0.7477,0.575,0.0167,0.8982,0.8344,Флагманы,Дебют
42745,Machikado Mazoku: 2-choume,2022,4-koma manga,Comedy,12,75311,45883,Q2,0.6092,0.4585,0.0045,0.8835,0.4599,Остальные,Продолжение
41084,Made in Abyss: Retsujitsu no Ougonkyou,2022,Web manga,Adventure,12,515227,359200,Q4 крупные,0.697,0.5868,0.0131,0.9356,0.7841,Флагманы,Продолжение
56449,Madougushi Dahliya wa Utsumukanai,2024,Light novel,Fantasy,12,76753,55503,Q2,0.7228,0.4788,0.0025,0.8249,0.4844,Остальные,Дебют
59744,Maebashi Witches,2025,Original,Drama,12,11939,6275,Q1 малые,0.5253,0.2635,0.0039,0.6826,0.2134,Остальные,Дебют
40085,Maesetsu!,2020,Original,Comedy,12,12821,7560,Q1 малые,0.5897,0.3107,0.0005,0.6816,0.1462,Остальные,Дебют
37599,Magatsu Wahrheit: Zuerst,2020,Game,Action,12,39097,24036,Q2,0.6147,0.3787,0.0017,0.7748,0.2504,Остальные,Дебют
38256,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden,2020,Game,Drama,13,173528,105273,Q3,0.6066,0.4093,0.0054,0.8343,0.4563,Остальные,Дебют
41530,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,2021,Game,Drama,8,72143,36193,Q2,0.5016,0.4028,0.0062,0.9003,0.4039,Нишевые любимчики,Продолжение
59265,Magic Maker: Isekai Mahou no Tsukurikata,2025,Light novel,Fantasy,12,69814,57323,Q2,0.8207,0.6011,0.0019,0.8638,0.6025,Надёжный просмотр,Дебют
48981,Mahou Shoujo Magical Destroyers,2023,Original,Action,12,82770,47858,Q2,0.5781,0.2752,0.0029,0.7152,0.1862,Остальные,Дебют
54722,Mahou Shoujo ni Akogarete,2024,Web manga,Action,13,189880,143266,Q3,0.7544,0.5327,0.0116,0.8602,0.7969,Флагманы,Дебют
50713,Mahouka Koukou no Rettousei 3rd Season,2024,Light novel,Action,13,149204,95502,Q3,0.64,0.4467,0.0032,0.858,0.4136,Остальные,Продолжение
40497,Mahouka Koukou no Rettousei: Raihousha-hen,2020,Light novel,Action,13,387344,295731,Q4 крупные,0.7634,0.6221,0.0032,0.9181,0.6473,Надёжный просмотр,Продолжение
45572,Mahouka Koukou no Yuutousei,2021,Manga,Fantasy,13,142512,86394,Q3,0.6062,0.4265,0.0052,0.8355,0.4596,Остальные,Дебют
58173,Mahoutsukai ni Narenakatta Onnanoko no Hanashi,2024,Novel,Fantasy,12,16778,10445,Q1 малые,0.6225,0.3281,0.0012,0.7303,0.2035,Остальные,Дебют
57152,Mahoutsukai no Yakusoku,2025,Game,Fantasy,12,25101,13968,Q1 малые,0.5562,0.1816,0.0034,0.5577,0.1756,Остальные,Дебют
52955,Mahoutsukai no Yome Season 2,2023,Manga,Drama,12,209336,123095,Q3,0.5878,0.4465,0.0051,0.8789,0.4535,Остальные,Продолжение
55742,Mahoutsukai no Yome Season 2 Part 2,2023,Manga,Drama,12,115692,75962,Q3,0.6563,0.5539,0.0028,0.9126,0.4823,Остальные,Продолжение
54717,Mahoutsukai Precure!! Mirai Days,2025,Original,Action,12,5089,2192,Q1 малые,0.4301,0.2592,0.0047,0.8155,0.2307,Остальные,Продолжение
48842,Mahoutsukai Reimeiki,2022,Light novel,Action,12,178485,128375,Q3,0.7191,0.4392,0.0043,0.808,0.5525,Остальные,Дебют
41556,Maiko-san Chi no Makanai-san,2021,Manga,Gourmet,12,20744,10448,Q1 малые,0.5036,0.2274,0.0034,0.6812,0.162,Остальные,Дебют
41402,Mairimashita! Iruma-kun 2nd Season,2021,Manga,Comedy,21,358536,293571,Q4 крупные,0.8187,0.66,0.0069,0.9451,0.8586,Флагманы,Продолжение
49784,Mairimashita! Iruma-kun 3rd Season,2022,Manga,Comedy,21,235809,184856,Q4 крупные,0.7836,0.6037,0.0056,0.9318,0.7732,Надёжный просмотр,Продолжение
40571,Majo no Tabitabi,2020,Light novel,Adventure,12,442897,315675,Q4 крупные,0.7127,0.5424,0.0096,0.9024,0.7554,Флагманы,Дебют
52816,Majo to Yajuu,2024,Manga,Action,12,177959,116113,Q3,0.6521,0.4279,0.0061,0.8019,0.5522,Нишевые любимчики,Дебют
40504,Major 2nd 2nd Season,2020,Manga,Sports,25,24078,17745,Q1 малые,0.7369,0.559,0.0028,0.9075,0.5619,Надёжный просмотр,Продолжение
37576,Majutsushi Orphen Hagure Tabi,2020,Light novel,Action,13,76667,52754,Q2,0.6881,0.4009,0.0009,0.7662,0.3403,Остальные,Дебют
41573,Majutsushi Orphen Hagure Tabi: Kimluck-hen,2021,Light novel,Action,11,32531,19200,Q2,0.5901,0.3995,0.0027,0.8233,0.2755,Остальные,Продолжение
54738,Majutsushi Orphen Hagure Tabi: Seiiki-hen,2023,Light novel,Action,12,12705,5924,Q1 малые,0.4662,0.2999,0.0029,0.7803,0.148,Остальные,Продолжение
53162,Majutsushi Orphen Hagure Tabi: Urbanrama-hen,2023,Light novel,Action,12,18691,8829,Q1 малые,0.4723,0.2881,0.0032,0.7456,0.1641,Остальные,Продолжение
57524,Make Heroine ga Oosugiru!,2024,Light novel,Comedy,12,297203,226437,Q4 крупные,0.7613,0.5911,0.0109,0.9032,0.8356,Флагманы,Дебют
49470,Mamahaha no Tsurego ga Motokano datta,2022,Light novel,Comedy,12,326849,257423,Q4 крупные,0.7875,0.574,0.0049,0.8839,0.7284,Надёжный просмотр,Дебют
54853,Maou 2099,2024,Light novel,Action,12,126810,90813,Q3,0.7155,0.524,0.0031,0.8682,0.538,Надёжный просмотр,Дебют
48417,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",2023,Light novel,Action,12,391735,254540,Q4 крупные,0.6497,0.3692,0.0102,0.8213,0.5631,Нишевые любимчики,Дебют
48418,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou Part 2",2024,Light novel,Action,12,195169,97658,Q3,0.5002,0.3284,0.0042,0.8407,0.2601,Остальные,Продолжение
40496,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",2020,Light novel,Action,13,877912,772128,Q4 крупные,0.8794,0.7737,0.0066,0.9459,0.9104,Флагманы,Дебют
53434,"Maou no Ore ga Dorei Elf wo Yome ni Shitanda ga, Dou Medereba Ii?",2024,Light novel,Action,12,192095,155057,Q3,0.8068,0.6336,0.004,0.9116,0.7233,Надёжный просмотр,Дебют
56400,"Maou-sama, Retry! R",2024,Web manga,Action,12,48821,35024,Q2,0.717,0.4873,0.0022,0.7964,0.4665,Остальные,Продолжение
57876,Maougun Saikyou no Majutsushi wa Ningen datta,2024,Manga,Action,12,142086,113832,Q3,0.801,0.5114,0.0029,0.8397,0.5864,Надёжный просмотр,Дебют
40397,Maoujou de Oyasumi,2020,Manga,Comedy,12,239578,172249,Q4 крупные,0.7189,0.5524,0.0104,0.8809,0.776,Флагманы,Дебют
41265,Mars Red,2021,Other,Action,13,131579,73877,Q3,0.5614,0.3081,0.0046,0.7789,0.2955,Остальные,Дебют
51498,Masamune-kun no Revenge R,2023,Manga,Comedy,12,243993,162809,Q3,0.6671,0.5069,0.0055,0.8683,0.6119,Остальные,Продолжение
42590,Mashiro no Oto,2021,Manga,Drama,12,157666,102381,Q3,0.6493,0.4729,0.0051,0.8794,0.5492,Остальные,Дебют
52211,Mashle,2023,Manga,Action,12,737645,639116,Q4 крупные,0.8663,0.7126,0.0063,0.931,0.8856,Флагманы,Дебют
55813,Mashle: Shinkakusha Kouho Senbatsu Shiken-hen,2024,Manga,Action,12,469556,403359,Q4 крупные,0.8586,0.7023,0.0044,0.9369,0.8032,Надёжный просмотр,Продолжение
50392,Mato Seihei no Slave,2024,Manga,Action,12,237808,163261,Q3,0.6863,0.4725,0.0073,0.8328,0.6591,Нишевые любимчики,Дебют
59632,Mattaku Saikin no Tantei to Kitara,2025,Manga,Comedy,12,39071,24813,Q2,0.6315,0.2754,0.0028,0.7287,0.2419,Остальные,Дебют
57947,Mayonaka Punch,2024,Original,Comedy,12,56402,34222,Q2,0.6064,0.3692,0.0043,0.8027,0.3745,Остальные,Дебют
48391,Mazica Party,2021,Original,Fantasy,51,2099,1249,Q1 малые,0.595,0.0958,0.0052,0.4274,0.2955,Остальные,Дебют
53033,Mecha-ude (TV),2024,Original,Action,12,56332,34638,Q2,0.6147,0.3428,0.0028,0.7877,0.2607,Остальные,Дебют
55318,Medalist,2025,Manga,Drama,13,71709,45082,Q2,0.6279,0.454,0.0065,0.8638,0.555,Нишевые любимчики,Дебют
52973,Megami no Café Terrace,2023,Manga,Comedy,12,154846,112599,Q3,0.7268,0.5542,0.0046,0.8634,0.6555,Надёжный просмотр,Дебют
55749,Megami no Café Terrace 2nd Season,2024,Manga,Comedy,12,77487,52614,Q2,0.6786,0.5134,0.0051,0.8821,0.6128,Остальные,Продолжение
41812,Megami-ryou no Ryoubo-kun.,2021,Manga,Comedy,10,218342,157260,Q3,0.7202,0.5128,0.006,0.8579,0.683,Флагманы,Дебют
33737,Megaton-kyuu Musashi,2021,Mixed media,Action,13,17351,7737,Q1 малые,0.4458,0.1954,0.0037,0.6461,0.1544,Остальные,Дебют
50559,Megaton-kyuu Musashi 2nd Season,2022,Mixed media,Action,15,5066,2723,Q1 малые,0.5374,0.3241,0.0032,0.7725,0.2053,Остальные,Продолжение
53848,Megumi no Daigo: Kyuukoku no Orange,2023,Manga,Action,23,30168,19297,Q2,0.6395,0.2756,0.0025,0.7457,0.2377,Остальные,Дебют
57502,Meiji Gekken: 1874,2024,Original,Action,10,15879,9803,Q1 малые,0.6171,0.338,0.0028,0.7218,0.2616,Остальные,Дебют
42340,Meikyuu Black Company,2021,Web manga,Comedy,12,248270,191822,Q4 крупные,0.7726,0.5724,0.0035,0.8777,0.6452,Надёжный просмотр,Дебют
50010,Meitantei Conan: Hannin no Hanzawa-san,2022,Manga,Comedy,12,15363,11155,Q1 малые,0.726,0.5633,0.0029,0.8769,0.5655,Надёжный просмотр,Дебют
50012,Meitantei Conan: Zero no Tea Time,2022,Manga,Mystery,6,16391,11951,Q1 малые,0.729,0.5668,0.004,0.8893,0.6367,Надёжный просмотр,Дебют
57315,"Meitou ""Isekai no Yu"" Kaitakuki: Around 40 Onsen Mania no Tensei Saki wa, Nonbiri Onsen Tengoku deshita",2024,Light novel,Fantasy,12,41538,24796,Q2,0.5966,0.3473,0.0037,0.7808,0.3076,Остальные,Дебют
54794,Metallic Rouge,2024,Original,Action,13,112778,67221,Q3,0.5959,0.2842,0.0035,0.7359,0.2474,Остальные,Дебют
40327,Mewkledreamy,2020,Other,Adventure,48,9165,4418,Q1 малые,0.482,0.184,0.0033,0.6948,0.1332,Остальные,Дебют
44273,Mewkledreamy Mix!,2021,Other,Adventure,50,2847,1540,Q1 малые,0.5409,0.2596,0.0056,0.7092,0.3043,Остальные,Продолжение
50695,MF Ghost,2023,Manga,Drama,12,81528,57708,Q2,0.7076,0.5621,0.0085,0.8886,0.7523,Флагманы,Дебют
57559,MF Ghost 2nd Season,2024,Manga,Drama,12,42431,31784,Q2,0.7487,0.6205,0.005,0.922,0.7315,Надёжный просмотр,Продолжение
48483,Mieruko-chan,2021,Web manga,Comedy,12,540951,402809,Q4 крупные,0.7445,0.5465,0.0063,0.8784,0.7366,Флагманы,Дебют
50586,Migi to Dali,2023,Manga,Comedy,13,98294,65225,Q3,0.6633,0.4645,0.0064,0.8294,0.6091,Нишевые любимчики,Дебют
59207,"Mikadono Sanshimai wa Angai, Choroi.",2025,Manga,Comedy,12,71537,47106,Q2,0.6543,0.3703,0.0041,0.867,0.4217,Остальные,Дебют
55727,Miru: Watashi no Mirai,2025,Original,Sci-Fi,5,4805,1434,Q1 малые,0.2975,0.1193,0.0017,0.5357,0.0279,Остальные,Дебют
