mal_id,episode,retention,title,segment,source,title_type
50652,1,0.9277,Tsundere Akuyaku Reijou Liselotte to Jikkyou no Endou-kun to Kaisetsu no Kobayashi-san,Остальные,Light novel,Дебют
50664,1,0.9267,Saihate no Paladin: Tetsusabi no Yama no Ou,Остальные,Light novel,Продолжение
50678,1,0.9139,Kyoukai Senki Part 2,Остальные,Original,Продолжение
50685,1,0.8827,Kaginado Season 2,Остальные,Original,Продолжение
50695,1,0.9423,MF Ghost,Флагманы,Manga,Дебют
50738,1,0.9048,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita: Sono Ni",Остальные,Light novel,Продолжение
50739,1,0.9565,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,Флагманы,Light novel,Дебют
50760,1,0.8969,Teppen!!!!!!!!!!!!!!!,Остальные,Manga,Дебют
50854,1,0.943,"Benriya Saitou-san, Isekai ni Iku",Надёжный просмотр,Web manga,Дебют
50862,1,0.8639,Estab-Life: Great Escape,Остальные,Mixed media,Дебют
50871,1,0.8696,Alice Gear Aegis Expansion,Остальные,Game,Дебют
50917,1,0.889,Prima Doll,Остальные,Mixed media,Дебют
50923,1,0.9345,Mushikaburi-hime,Нишевые любимчики,Light novel,Дебют
50985,1,0.8625,Chimimo,Нишевые любимчики,Original,Дебют
50999,1,0.8988,Extreme Hearts,Остальные,Original,Дебют
51064,1,0.9574,Kuro no Shoukanshi,Надёжный просмотр,Light novel,Дебют
51092,1,0.9215,Yuurei Deco,Остальные,Original,Дебют
51098,1,0.9269,Shinobi no Ittoki,Остальные,Original,Дебют
51105,1,0.9033,NieR:Automata Ver1.1a,Нишевые любимчики,Game,Дебют
51128,1,0.9312,Noumin Kanren no Skill bakka Agetetara Nazeka Tsuyoku Natta.,Надёжный просмотр,Light novel,Дебют
51139,1,0.8527,Kizuna no Allele,Остальные,Original,Дебют
51179,1,0.9728,Mushoku Tensei II: Isekai Ittara Honki Dasu,Флагманы,Light novel,Дебют
51212,1,0.918,Futoku no Guild,Остальные,Manga,Дебют
51213,1,0.9378,Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsukisusumu,Флагманы,Manga,Дебют
51215,1,0.9422,Seijo no Maryoku wa Bannou desu Season 2,Надёжный просмотр,Light novel,Продолжение
51219,1,0.9179,Isekai One Turn Kill Neesan: Ane Douhan no Isekai Seikatsu Hajimemashita,Остальные,Manga,Дебют
51252,1,0.9039,Spy Kyoushitsu,Остальные,Light novel,Дебют
51265,1,0.929,Inu ni Nattara Suki na Hito ni Hirowareta.,Остальные,Web manga,Дебют
51368,1,0.9275,Orient: Awajishima Gekitou-hen,Надёжный просмотр,Manga,Продолжение
51371,1,0.9043,Bucchigire!,Остальные,Original,Дебют
51381,1,0.9023,RWBY: Hyousetsu Teikoku,Нишевые любимчики,Other,Дебют
51403,1,0.9225,Renai Flops,Остальные,Original,Дебют
51415,1,0.8614,Opus.COLORs,Остальные,Original,Дебют
51458,1,0.9241,Lv1 Maou to One Room Yuusha,Надёжный просмотр,Web manga,Дебют
51462,1,0.9518,Isekai Nonbiri Nouka,Флагманы,Light novel,Дебют
51495,1,0.9296,Shin Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,Надёжный просмотр,Light novel,Дебют
51498,1,0.9361,Masamune-kun no Revenge R,Остальные,Manga,Продолжение
51536,1,0.9116,The iDOLM@STER Cinderella Girls: U149,Нишевые любимчики,Web manga,Дебют
51552,1,0.9527,Watashi no Shiawase na Kekkon,Флагманы,Novel,Дебют
51586,1,0.9188,D4DJ All Mix,Нишевые любимчики,Mixed media,Дебют
51632,1,0.9314,Isekai wa Smartphone to Tomo ni. 2,Флагманы,Light novel,Продолжение
51648,1,0.9532,Nozomanu Fushi no Boukensha,Надёжный просмотр,Light novel,Дебют
51678,1,0.9419,Oniichan wa Oshimai!,Флагманы,Manga,Дебют
51693,1,0.9309,Kaminaki Sekai no Kamisama Katsudou,Надёжный просмотр,Manga,Дебют
51705,1,0.9308,Otonari ni Ginga,Остальные,Manga,Дебют
51706,1,0.9272,Yuusha ga Shinda!,Надёжный просмотр,Web manga,Дебют
51711,1,0.9491,Hyouken no Majutsushi ga Sekai wo Suberu,Надёжный просмотр,Light novel,Дебют
51764,1,0.9471,Level 1 dakedo Unique Skill de Saikyou desu,Надёжный просмотр,Light novel,Дебют
51815,1,0.9296,Kubo-san wa Mob wo Yurusanai,Нишевые любимчики,Manga,Дебют
51817,1,0.9249,Watashi no Yuri wa Oshigoto desu!,Остальные,Manga,Дебют
51818,1,0.9267,Enen no Shouboutai: San no Shou,Нишевые любимчики,Manga,Продолжение
51923,1,0.8913,Warau Arsnotoria Sun!,Остальные,Game,Дебют
51956,1,0.8949,Paradox Live the Animation,Нишевые любимчики,Mixed media,Дебют
51958,1,0.9409,Kono Subarashii Sekai ni Bakuen wo!,Остальные,Light novel,Дебют
51986,1,0.9477,Pui Pui Molcar: Driving School,Надёжный просмотр,Original,Продолжение
52081,1,0.9143,Edomae Elf,Остальные,Manga,Дебют
52082,1,0.9189,Shiro Seijo to Kuro Bokushi,Остальные,4-koma manga,Дебют
52092,1,0.9297,My Home Hero,Остальные,Manga,Дебют
52093,1,0.9255,Trigun Stampede,Нишевые любимчики,Manga,Дебют
52173,1,0.9345,Koori Zokusei Danshi to Cool na Douryou Joshi,Остальные,Web manga,Дебют
52193,1,0.9349,Akiba Meido Sensou,Нишевые любимчики,Original,Дебют
52196,1,0.9292,Date A Live V,Нишевые любимчики,Light novel,Продолжение
52211,1,0.9679,Mashle,Флагманы,Manga,Дебют
52229,1,0.9439,Birdie Wing: Golf Girls' Story Season 2,Остальные,Original,Продолжение
52299,1,0.9744,Ore dake Level Up na Ken,Флагманы,Web manga,Дебют
52308,1,0.9482,Kanojo ga Koushaku-tei ni Itta Riyuu,Флагманы,Web manga,Дебют
52359,1,0.9376,Isekai de Mofumofu Nadenade suru Tame ni Ganbattemasu.,Надёжный просмотр,Light novel,Дебют
52367,1,0.9337,Isekai Shikkaku,Надёжный просмотр,Web manga,Дебют
52381,1,0.9167,Aru Asa Dummy Head Mic ni Natteita Ore-kun no Jinsei,Остальные,Original,Дебют
52405,1,0.8729,Highspeed Etoile,Остальные,Original,Дебют
52446,1,0.9478,Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life,Надёжный просмотр,Light novel,Дебют
52461,1,0.9495,Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu,Надёжный просмотр,Light novel,Дебют
52481,1,0.9311,Gimai Seikatsu,Нишевые любимчики,Light novel,Дебют
52482,1,0.9334,Sasaki to Pii-chan,Надёжный просмотр,Light novel,Дебют
52578,1,0.9503,Boku no Kokoro no Yabai Yatsu,Флагманы,Manga,Дебют
52588,1,0.9681,Kaijuu 8-gou,Флагманы,Manga,Дебют
52608,1,0.9534,Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito,Надёжный просмотр,Light novel,Дебют
52611,1,0.9472,Okashi na Tensei,Надёжный просмотр,Light novel,Дебют
52619,1,0.9484,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou,Надёжный просмотр,Light novel,Дебют
52709,1,0.9156,"Danjo no Yuujou wa Seiritsu suru? (Iya, Shinai!!)",Остальные,Light novel,Дебют
52736,1,0.9424,Tensei Oujo to Tensai Reijou no Mahou Kakumei,Флагманы,Light novel,Дебют
52816,1,0.9176,Majo to Yajuu,Нишевые любимчики,Manga,Дебют
52934,1,0.9287,"Konyaku Haki sareta Reijou wo Hirotta Ore ga, Ikenai Koto wo Oshiekomu",Остальные,Light novel,Дебют
52955,1,0.92,Mahoutsukai no Yome Season 2,Остальные,Manga,Продолжение
52962,1,0.947,"Tearmoon Teikoku Monogatari: Dantoudai kara Hajimaru, Hime no Tensei Gyakuten Story",Надёжный просмотр,Light novel,Дебют
52969,1,0.9499,"Jitsu wa Ore, Saikyou deshita?",Надёжный просмотр,Light novel,Дебют
52973,1,0.9281,Megami no Café Terrace,Надёжный просмотр,Manga,Дебют
52985,1,0.9022,Dekoboko Majo no Oyako Jijou,Остальные,4-koma manga,Дебют
52990,1,0.9365,"Keikenzumi na Kimi to, Keiken Zero na Ore ga, Otsukiai suru Hanashi.",Флагманы,Light novel,Дебют
53012,1,0.9115,Human Bug Daigaku,Остальные,Web manga,Дебют
53026,1,0.8719,Synduality: Noir,Остальные,Mixed media,Дебют
53033,1,0.9016,Mecha-ude (TV),Остальные,Original,Дебют
53040,1,0.9382,Kanojo mo Kanojo Season 2,Надёжный просмотр,Manga,Продолжение
53050,1,0.9436,"Kanojo, Okarishimasu 3rd Season",Надёжный просмотр,Manga,Продолжение
53065,1,0.9228,Sono Bisque Doll wa Koi wo Suru Season 2,Нишевые любимчики,Manga,Продолжение
53077,1,0.9339,Nijiyon Animation,Остальные,4-koma manga,Дебют
53097,1,0.9138,Tokyo Mew Mew New ♡ 2nd Season,Остальные,Manga,Продолжение
53132,1,0.8938,UniteUp!,Нишевые любимчики,Music,Дебют
53162,1,0.8035,Majutsushi Orphen Hagure Tabi: Urbanrama-hen,Остальные,Light novel,Продолжение
53163,1,0.9159,Kawaisugi Crisis,Остальные,Manga,Дебют
53179,1,0.9076,Ars no Kyojuu,Остальные,Original,Дебют
53199,1,0.9622,Kidou Senshi Gundam: Suisei no Majo Season 2,Флагманы,Original,Продолжение
53200,1,0.9171,Hataraku Maou-sama!! 2nd Season,Остальные,Light novel,Продолжение
53213,1,0.9154,Revenger,Остальные,Original,Дебют
53237,1,0.9135,Shy,Остальные,Manga,Дебют
53262,1,0.9098,Hoshikuzu Telepath,Нишевые любимчики,4-koma manga,Дебют
53263,1,0.9533,"Seija Musou: Salaryman, Isekai de Ikinokoru Tame ni Ayumu Michi",Надёжный просмотр,Light novel,Дебют
53287,1,0.9265,Love Live! Superstar!! 3rd Season,Нишевые любимчики,Other,Продолжение
53356,1,0.9125,Shuumatsu Train Doko e Iku?,Остальные,Original,Дебют
53379,1,0.9164,Uchi no Kaisha no Chiisai Senpai no Hanashi,Остальные,Web manga,Дебют
53397,1,0.919,Tsuyokute New Saga,Остальные,Light novel,Дебют
53407,1,0.9296,Bartender: Kami no Glass,Остальные,Manga,Дебют
53410,1,0.9325,Yuru Camp△ Season 3,Нишевые любимчики,Manga,Продолжение
53411,1,0.9504,Buddy Daddies,Флагманы,Original,Дебют
53421,1,0.9416,Dosanko Gal wa Namara Menkoi,Надёжный просмотр,Manga,Дебют
53426,1,0.8994,Hyakushou Kizoku,Остальные,Manga,Дебют
53428,1,0.9038,Ayaka,Остальные,Original,Дебют
53434,1,0.9464,"Maou no Ore ga Dorei Elf wo Yome ni Shitanda ga, Dou Medereba Ii?",Надёжный просмотр,Light novel,Дебют
53438,1,0.9444,Higeki no Genkyou to Naru Saikyou Gedou Last Boss Joou wa Tami no Tame ni Tsukushimasu.,Надёжный просмотр,Light novel,Дебют
53439,1,0.9536,Boushoku no Berserk,Надёжный просмотр,Light novel,Дебют
53446,1,0.9594,Tondemo Skill de Isekai Hourou Meshi,Флагманы,Light novel,Дебют
53488,1,0.9296,"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita 2nd",Надёжный просмотр,Light novel,Продолжение
53516,1,0.9555,"Tensei shitara Dainana Ouji Datta node, Kimama ni Majutsu wo Kiwamemasu",Надёжный просмотр,Light novel,Дебют
53587,1,0.9009,The Marginal Service,Остальные,Original,Дебют
53590,1,0.9472,Saijaku Tamer wa Gomi Hiroi no Tabi wo Hajimemashita.,Надёжный просмотр,Light novel,Дебют
53613,1,0.9381,Dead Mount Death Play,Надёжный просмотр,Manga,Дебют
53632,1,0.9417,Yumemiru Danshi wa Genjitsushugisha,Надёжный просмотр,Light novel,Дебют
53633,1,0.8999,Bullbuster,Остальные,Mixed media,Дебют
53698,1,0.8938,World Dai Star,Остальные,Mixed media,Дебют
53723,1,0.9201,Acro Trip,Остальные,Manga,Дебют
53730,1,0.9449,"Sokushi Cheat ga Saikyou sugite, Isekai no Yatsura ga Marude Aite ni Naranai n desu ga.",Надёжный просмотр,Light novel,Дебют
53770,1,0.926,Sentai Daishikkaku,Остальные,Manga,Дебют
53787,1,0.9188,AI no Idenshi,Остальные,Manga,Дебют
53833,1,0.9478,Watashi no Oshi wa Akuyaku Reijou.,Флагманы,Light novel,Дебют
53835,1,0.9176,Unnamed Memory,Остальные,Light novel,Дебют
53887,1,0.9589,Spy x Family Season 2,Флагманы,Manga,Продолжение
53889,1,0.9167,Ao no Exorcist: Shimane Illuminati-hen,Остальные,Manga,Продолжение
53912,1,0.9219,Seiyuu Radio no Uraomote,Остальные,Light novel,Дебют
53924,1,0.8979,Jibaku Shounen Hanako-kun 2,Нишевые любимчики,Manga,Продолжение
54028,1,0.8868,Turkey!,Остальные,Original,Дебют
54103,1,0.9246,Hikikomari Kyuuketsuki no Monmon,Нишевые любимчики,Light novel,Дебют
54112,1,0.9461,Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,Флагманы,Manga,Дебют
54199,1,0.9028,Kaii to Otome to Kamikakushi,Остальные,Web manga,Дебют
54233,1,0.8904,Sasayaku You ni Koi wo Utau,Нишевые любимчики,Manga,Дебют
54259,1,0.9157,Rokudou no Onna-tachi,Остальные,Manga,Дебют
54265,1,0.9207,Kekkon Yubiwa Monogatari,Надёжный просмотр,Manga,Дебют
54275,1,0.9231,Temple,Остальные,Web manga,Дебют
54284,1,0.9119,VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,Остальные,Light novel,Дебют
54301,1,0.9368,Overtake!,Нишевые любимчики,Original,Дебют
54309,1,0.9101,Blue Archive the Animation,Нишевые любимчики,Game,Дебют
54362,1,0.9285,Hametsu no Oukoku,Остальные,Manga,Дебют
54431,1,0.9381,Toaru Ossan no VRMMO Katsudouki,Надёжный просмотр,Light novel,Дебют
54449,1,0.8966,Ishura,Остальные,Light novel,Дебют
54595,1,0.962,Kage no Jitsuryokusha ni Naritakute! 2nd Season,Флагманы,Light novel,Продолжение
54616,1,0.9457,Potion-danomi de Ikinobimasu!,Надёжный просмотр,Light novel,Дебют
54617,1,0.9116,Kyuujitsu no Warumono-san,Остальные,Web manga,Дебют
54632,1,0.9512,Gekai Elise,Надёжный просмотр,Web manga,Дебют
54638,1,0.8741,Kawagoe Boys Sing,Остальные,Original,Дебют
54714,1,0.9463,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,Флагманы,Manga,Дебют
54716,1,0.8647,Kibou no Chikara: Otona Precure '23,Остальные,Original,Дебют
54717,1,0.8718,Mahoutsukai Precure!! Mirai Days,Остальные,Original,Продолжение
54724,1,0.9231,Nige Jouzu no Wakagimi,Остальные,Manga,Дебют
54726,1,0.9036,"Tsuma, Shougakusei ni Naru.",Остальные,Manga,Дебют
54738,1,0.8149,Majutsushi Orphen Hagure Tabi: Seiiki-hen,Остальные,Light novel,Продолжение
54743,1,0.9458,Dead Mount Death Play Part 2,Надёжный просмотр,Manga,Продолжение
54744,1,0.9554,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Флагманы,Light novel,Дебют
54758,1,0.8761,The iDOLM@STER Shiny Colors,Остальные,Game,Продолжение
54760,1,0.8944,Ryza no Atelier: Tokoyami no Joou to Himitsu no Kakurega,Остальные,Game,Дебют
54769,1,0.8321,Sousei no Aquarion: Myth of Emotions,Остальные,Original,Дебют
54798,1,0.8681,Kamierabi,Остальные,Original,Дебют
54837,1,0.9603,Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen,Надёжный просмотр,Light novel,Дебют
54839,1,0.913,Yoru no Kurage wa Oyogenai,Нишевые любимчики,Original,Дебют
54842,1,0.9421,Sugar Apple Fairy Tale Part 2,Надёжный просмотр,Light novel,Продолжение
54852,1,0.9476,Kikansha no Mahou wa Tokubetsu desu,Надёжный просмотр,Web manga,Дебют
54853,1,0.9348,Maou 2099,Надёжный просмотр,Light novel,Дебют
54855,1,0.9049,Senpai wa Otokonoko,Остальные,Web manga,Дебют
54859,1,0.8553,Rinkai!,Остальные,Mixed media,Дебют
